SQLDATE,ActionGeo_FullName,ActionGeo_Lat,ActionGeo_Long,EventCode,GoldsteinScale,SOURCEURL
20260406,"Michigan, United States",43.3504,-84.5603,130,-4.4,https://www.michigandaily.com/news/news-briefs/umich-investigating-engineering-researchers-death-after-alleged-questioning-by-u-s-government/
20260406,"Michigan, United States",43.3504,-84.5603,141,-6.5,https://mynorthwest.com/local/seattle-met-magazine-layoffs/4225310
20260406,"Texas, United States",31.106,-97.6475,130,-4.4,https://www.rawstory.com/gop-senate-2026-danger/
20260406,"Texas, United States",31.106,-97.6475,138,-7.0,https://www.kwtx.com/2026/04/06/waco-man-accused-threatening-wife-with-machete-front-children/
20260406,"Travis County, Texas, United States",30.3335,-97.8003,130,-4.4,https://nbcmontana.com/news/nation-world/four-texas-teens-charged-in-brutal-kidnapping-and-torture-of-classmate-austin-del-valle-high-school-felony-charges-planned-attack-deadly-weapon-pizza
20260406,"Big Bend, Texas, United States",28.9377,-95.326,141,-6.5,https://www.kwbu.org/news-from-across-texas/2026-04-06/protesters-gather-in-austin-to-defend-big-bend-against-proposed-border-wall
20260406,"Big Bend, Texas, United States",28.9377,-95.326,141,-6.5,https://www.sej.org/headlines/big-bend-wall-protests-draws-thousands-texas-capitol
20260406,"Big Bend, Texas, United States",28.9377,-95.326,141,-6.5,https://www.theguardian.com/us-news/2026/apr/06/first-thing-trump-accused-of-threatening-possible-war-crimes-in-iran-post
20260406,"Dallas, Texas, United States",32.7831,-96.8067,130,-4.4,https://www.businessinsider.com/jamie-dimon-jpmorgan-new-york-texas-headquarters-mamdani-taxes-2026-4
20260406,"Dallas, Texas, United States",32.7831,-96.8067,130,-4.4,https://www.businessinsider.com/jamie-dimon-jpmorgan-new-york-texas-headquarters-mamdani-taxes-2026-4
20260406,"El Paso, Texas, United States",31.7587,-106.487,141,-6.5,https://arkansas-catholic.org/2026/04/01/el-paso-march-deportations-vigil/
20260406,"Texas, United States",31.106,-97.6475,132,-5.8,https://www.wfaa.com/article/news/crime/death-is-different-trial-to-start-for-delivery-driver-accused-of-killing-7-year-old-athena-strand/287-4d53ffd5-6cf1-476e-b8db-7999eb69f1c6
20260406,"Texas, United States",31.106,-97.6475,130,-4.4,https://www.sacurrent.com/news/texas-governor-greg-abbott-falls-for-fake-image-of-iran-war-again/
20260407,"Texas, United States",31.106,-97.6475,132,-5.8,https://www.khou.com/article/news/crime/death-is-different-trial-to-start-for-delivery-driver-accused-of-killing-7-year-old-athena-strand/287-4d53ffd5-6cf1-476e-b8db-7999eb69f1c6
20260406,"Texas, United States",31.106,-97.6475,141,-6.5,https://townhall.com/tipsheet/amy-curtis/2026/04/06/elizabeth-warren-jeff-bezos-wealth-n2673962
20260406,"Texas, United States",31.106,-97.6475,141,-6.5,https://townhall.com/tipsheet/amy-curtis/2026/04/06/elizabeth-warren-jeff-bezos-wealth-n2673962
20260406,"Texas, United States",31.106,-97.6475,130,-4.4,https://www.inquirer.com/opinion/commentary/trump-gop-religious-right-evangelical-christians-midterm-elections-20260406.html
20260406,"Texas, United States",31.106,-97.6475,130,-4.4,https://www.el-balad.com/16904158
20260406,"Texas, United States",31.106,-97.6475,130,-4.4,https://www.dallasobserver.com/opinion/why-texas-shouldnt-dictate-every-word-students-read-40659590/
20260401,"Gateway Church, Texas, United States",32.7432,-97.2631,141,-6.5,https://nypost.com/2026/03/31/us-news/disgraced-texas-megachurch-pastor-free-after-6-months-in-jail-for-sexually-abusing-12-year-old-girl/
20260401,"Dallas, Texas, United States",32.7831,-96.8067,138,-7.0,https://www.theglobeandmail.com/canada/article-doug-ford-takes-anti-tariff-message-to-texas-as-opposition-cries-foul/
20260401,"Houston, Texas, United States",29.7633,-95.3633,141,-6.5,https://www.troyrecord.com/2026/03/30/nasa-artemis-moonshot-countdown/
20260401,"Los Angeles, California, United States",34.0522,-118.244,138,-7.0,https://www.dailynews.com/2026/03/31/utla-rejects-lausd-fact-finding-report-as-april-14-strike-deadline-nears/
20260401,"Michigan, United States",43.3504,-84.5603,130,-4.4,https://minnlawyer.com/2026/03/31/supreme-court-denies-michigan-sovereign-immunity-enbridge-line-5/
20260401,"Texas, United States",31.106,-97.6475,141,-6.5,https://www.fox7austin.com/news/celebrities-join-petition-shut-down-dilley-immigration-center-texas-over-abuse-claims
20260401,"Macomb County, Michigan, United States",42.7,-82.9499,134,-5.8,https://wwmt.com/news/state/rochester-man-sentenced-to-prison-for-threatening-judge
20260401,"Michigan, United States",43.3504,-84.5603,134,-5.8,https://wwmt.com/news/state/rochester-man-sentenced-to-prison-for-threatening-judge
20260401,"Michigan, United States",43.3504,-84.5603,134,-5.8,https://wwmt.com/news/state/rochester-man-sentenced-to-prison-for-threatening-judge
20260401,"Michigan, United States",43.3504,-84.5603,134,-5.8,https://wwmt.com/news/state/rochester-man-sentenced-to-prison-for-threatening-judge
20260401,"Dallas, Texas, United States",32.7831,-96.8067,130,-4.4,https://voiceofvienna.org/no-kings-here-america-rises-in-its-biggest-protest-wave-yet/
20260401,"Bexar County, Texas, United States",29.4502,-98.517,130,-4.4,https://news4sanantonio.com/news/local/san-antonio-fire-engineer-placed-on-administrative-duty-after-child-endangerment-arrest-safd-arrested-abuse-jail-records
20260401,"Texas, United States",31.106,-97.6475,130,-4.4,https://www.kgns.tv/2026/03/31/texas-hemp-regulations-force-laredo-smoke-shops-clear-shelves/
20260401,"Houston, Texas, United States",29.7633,-95.3633,141,-6.5,https://www.troyrecord.com/2026/03/30/nasa-artemis-moonshot-countdown/
20260401,"Bexar County, Texas, United States",29.4502,-98.517,130,-4.4,https://news4sanantonio.com/news/local/san-antonio-fire-engineer-placed-on-administrative-duty-after-child-endangerment-arrest-safd-arrested-abuse-jail-records
20260401,"Belton High School, Texas, United States",31.0868,-97.4703,141,-6.5,https://kdhnews.com/news/region/belton-isd-board-cites-financial-hardship-before-approving-resolution-on-new-seatbelt-law-approves-bond/article_5187a0eb-f4d9-5680-ae61-f23cfb5702b9.html
20260401,"Fort Hood, Texas, United States",31.2548,-97.7091,141,-6.5,https://kdhnews.com/fort_hood_herald/high-school-athletes-get-taste-of-army-life-at-fort-hood/article_81feef23-f035-470a-b59d-7c9dcc78d692.html
20260401,"Texas, United States",31.106,-97.6475,130,-4.4,https://www.faifaonline.net/2026/03/31/723.html
20260401,"Texas, United States",31.106,-97.6475,130,-4.4,https://www.kgns.tv/2026/03/31/texas-hemp-regulations-force-laredo-smoke-shops-clear-shelves/
20260402,"Corpus Christi, Texas, United States",27.8006,-97.3964,130,-4.4,https://www.kiiitv.com/article/news/local/south-texas-water-dispute-orange-grove-corpus-christi-meet-over-aquifer-concerns/503-2d231f34-6a14-4973-a9c6-34515cdbe5d0
20260402,"Corpus Christi, Texas, United States",27.8006,-97.3964,130,-4.4,https://www.kiiitv.com/article/news/local/south-texas-water-dispute-orange-grove-corpus-christi-meet-over-aquifer-concerns/503-2d231f34-6a14-4973-a9c6-34515cdbe5d0
20260402,"Corpus Christi, Texas, United States",27.8006,-97.3964,130,-4.4,https://www.kiiitv.com/article/news/local/south-texas-water-dispute-orange-grove-corpus-christi-meet-over-aquifer-concerns/503-2d231f34-6a14-4973-a9c6-34515cdbe5d0
20260402,"Tyler County, Texas, United States",30.7835,-94.3835,130,-4.4,https://www.ktre.com/2026/04/01/colmesneil-man-accused-firing-handgun-while-intoxicated-endangering-child/
20260402,"Houston, Texas, United States",29.7633,-95.3633,130,-4.4,https://www.fox26houston.com/news/houston-controller-warns-mounting-city-deficit-mayor-disagrees
20260402,"Oxford High School, Michigan, United States",42.8198,-83.2366,138,-7.0,https://www.mesabitribune.com/around_the_web/news/irresponsible-parental-gun-ownership-could-become-a-factor-in-custody-disputes/article_5fdafa3c-d532-59b2-9c73-7305dad822d6.html
20260402,"Los Angeles, California, United States",34.0522,-118.244,141,-6.5,https://sofmag.com/silenced-in-the-streets-what-the-no-kings-protests-left-behind/
20260402,"Los Angeles, California, United States",34.0522,-118.244,138,-7.0,https://www.dailynews.com/2026/04/01/lausd-teachers-and-school-workers-gain-labor-support-in-strike-push/
20260402,"Great Lakes, Michigan, United States",45.6875,-84.4375,130,-4.4,https://www.interlochenpublicradio.org/2026-04-01/us-supreme-court-refuses-michiganss-immunity-claim-in-line-5-case
20260402,"Michigan, United States",43.3504,-84.5603,130,-4.4,https://www.interlochenpublicradio.org/ipr-news/2026-04-02/michigan-bill-to-allow-permitless-concealed-carry-unlikely-now-but-follows-a-national-trend
20260402,"Michigan, United States",43.3504,-84.5603,130,-4.4,https://www.interlochenpublicradio.org/2026-04-01/michigan-secretary-of-state-promises-swift-action-against-trumps-mail-in-voting-executive-order
20260402,"Michigan, United States",43.3504,-84.5603,141,-6.5,https://www.americanthinker.com/articles/2026/04/king_trump_fascist_trump_or_treasonous_no_kings_rallies.html
20260402,"Michigan, United States",43.3504,-84.5603,138,-7.0,https://midmichigannow.com/news/michigan-politics/michigan-challenge-president-trump-executive-order-mail-in-voting-election-ballots-unconstitutional-illegal-citizens-wwmt
20260402,"Texas, United States",31.106,-97.6475,138,-7.0,https://www.ibtimes.co.uk/iran-war-update-trump-unveils-3-week-exit-plan-slams-nato-allies-oil-remains-over-100-1789863
20260402,"Texas, United States",31.106,-97.6475,130,-4.4,https://finance.yahoo.com/sectors/technology/articles/oracle-cuts-thousands-jobs-prompting-212919022.html
20260402,"Texas, United States",31.106,-97.6475,130,-4.4,https://www.theblaze.com/columns/opinion/border-states-need-to-take-action-before-its-too-late
20260402,"Texas, United States",31.106,-97.6475,138,-7.0,https://www.voltairenet.org/article224096.html
20260402,"Los Angeles, California, United States",34.0522,-118.244,130,-4.4,https://www.nbclosangeles.com/news/local/police-warn-of-lottery-scam-after-elderly-woman-loses-nearly-40000-in-santa-ana/3870063/
20260402,"Los Angeles, California, United States",34.0522,-118.244,141,-6.5,https://www.nbclosangeles.com/news/local/birthright-citizenship-southern-california/3870049/
20260402,"Los Angeles, California, United States",34.0522,-118.244,130,-4.4,https://www.nbclosangeles.com/news/local/police-warn-of-lottery-scam-after-elderly-woman-loses-nearly-40000-in-santa-ana/3870063/
20260402,"Los Angeles, California, United States",34.0522,-118.244,130,-4.4,https://www.nbclosangeles.com/news/local/police-warn-of-lottery-scam-after-elderly-woman-loses-nearly-40000-in-santa-ana/3870063/
20260402,"Los Angeles, California, United States",34.0522,-118.244,130,-4.4,https://www.nbclosangeles.com/news/local/police-warn-of-lottery-scam-after-elderly-woman-loses-nearly-40000-in-santa-ana/3870063/
20260402,"Los Angeles, California, United States",34.0522,-118.244,141,-6.5,https://laopinion.com/2026/04/01/policias-de-los-angeles-apuntan-con-sus-armas-a-tres-estudiantes-hispanos/
20260402,"Los Angeles, California, United States",34.0522,-118.244,141,-6.5,https://www.ibtimes.co.uk/paul-mccartney-trump-joke-la-concert-1789979
20260402,"Los Angeles, California, United States",34.0522,-118.244,141,-6.5,https://www.nbclosangeles.com/news/local/birthright-citizenship-southern-california/3870049/
20260402,"City Of Davenport, Iowa, United States",41.5558,-90.6052,130,-4.4,https://www.kwqc.com:443/2026/04/01/scam-alert-city-davenport-warns-scam-targeting-people-named-public-meetings-agendas/
20260402,"Mott Community College, Michigan, United States",43.0211,-83.6725,130,-4.4,https://midmichigannow.com/news/special-reports/forward-focus-report-warns-14-million-trades-jobs-could-go-unfilled-by-2030
20260402,"Michigan, United States",43.3504,-84.5603,130,-4.4,https://www.interlochenpublicradio.org/ipr-news/2026-04-02/michigan-bill-to-allow-permitless-concealed-carry-unlikely-now-but-follows-a-national-trend
20260402,"Michigan, United States",43.3504,-84.5603,141,-6.5,https://www.dailypress.net/news/regional-news/2026/04/university-of-michigans-handling-of-gaza-related-protests-looms-over-hash-bash-planning/
20260402,"Houston, Texas, United States",29.7633,-95.3633,130,-4.4,https://brobible.com/culture/article/planet-fitness-ac-working-conditions/
20260402,"Colmesneil, Texas, United States",30.908,-94.4221,130,-4.4,https://www.ktre.com/2026/04/01/colmesneil-man-accused-firing-handgun-while-intoxicated-endangering-child/
20260401,"Houston, Texas, United States",29.7633,-95.3633,131,-5.8,https://hanfordsentinel.com/news/national/top-gop-lobbyist-testifies-about-dealings-with-former-rep-david-rivera-at-his-foreign-agent/article_4e1f6cd3-78eb-59e6-afe6-dbf236a81b1e.html
20260402,"Texas, United States",31.106,-97.6475,130,-4.4,https://finance.yahoo.com/markets/stocks/articles/gamestop-buying-best-buy-does-190800634.html
20260402,"Texas, United States",31.106,-97.6475,130,-4.4,https://www.ibtimes.co.uk/changing-value-graduate-degrees-1789953
20260402,"Corpus Christi, Texas, United States",27.8006,-97.3964,130,-4.4,https://www.kiiitv.com/article/news/local/south-texas-water-dispute-orange-grove-corpus-christi-meet-over-aquifer-concerns/503-2d231f34-6a14-4973-a9c6-34515cdbe5d0
20260402,"University Of Texas, Texas, United States",30.286,-97.7389,141,-6.5,https://www.newswise.com/articles/radiation-therapy-improves-outcomes-for-supermassive-bile-duct-tumors
20260402,"Round Rock, Texas, United States",30.5083,-97.6789,130,-4.4,https://www.el-balad.com/16899785
20260402,"Houston, Texas, United States",29.7633,-95.3633,130,-4.4,https://www.fox26houston.com/news/houston-controller-warns-mounting-city-deficit-mayor-disagrees
20260402,"Houston, Texas, United States",29.7633,-95.3633,130,-4.4,https://brobible.com/culture/article/planet-fitness-ac-working-conditions/
20260402,"Texas, United States",31.106,-97.6475,130,-4.4,https://www.voltairenet.org/article224096.html
20260402,"Texas, United States",31.106,-97.6475,138,-7.0,https://www.ibtimes.co.uk/iran-war-update-trump-unveils-3-week-exit-plan-slams-nato-allies-oil-remains-over-100-1789863
20260402,"Texas, United States",31.106,-97.6475,130,-4.4,https://finance.yahoo.com/sectors/technology/articles/oracle-cuts-thousands-jobs-prompting-212919022.html
20260402,"Texas, United States",31.106,-97.6475,130,-4.4,https://finance.yahoo.com/markets/stocks/articles/gamestop-buying-best-buy-does-190800634.html
20260421,"Odessa, Texas, United States",31.8457,-102.368,130,-4.4,https://www.newswest9.com/article/news/local/pickaxe-attacker-multiple-felonies-serious-injury-intentionally-rams-vehicle/513-a67bb166-2661-40c0-88fd-0711868b9fc4
20260421,"Texas, United States",31.106,-97.6475,141,-6.5,https://www.texastribune.org/2026/04/20/texas-am-civil-discourse-symposium-mike-pence/
20260421,"Texas, United States",31.106,-97.6475,141,-6.5,https://www.kztv10.com/news/local-news/everything-you-need-to-know-about-the-texas-primary-runoff-elections-and-who-is-on-the-may-26-ballot
20260421,"Texas, United States",31.106,-97.6475,130,-4.4,https://www.wsws.org/en/articles/2026/04/21/vepd-a21.html
20260421,"Texas, United States",31.106,-97.6475,141,-6.5,https://www.wsws.org/en/articles/2026/04/21/vepd-a21.html
20260421,"Portland, Oregon, United States",45.5235,-122.676,141,-6.5,https://instinctmagazine.com/flying-dildos-penetrate-ice-facility/
20260414,"Portland, Oregon, United States",45.5235,-122.676,130,-4.4,https://katu.com/news/local/heavy-snow-coming-to-cascades-pass-travel-impacted-with-nearly-a-foot-of-snow-government-camp-santiam-willamette-pass-valley-oregon-coast
20260415,"State Of Texas, Texas, United States",31.2504,-99.2506,130,-4.4,https://www.ktre.com/2026/04/14/i-knew-i-couldnt-get-ahold-them-camp-mystic-directors-recall-flooding-disaster-an-evidentiary-hearing/
20260415,"Texas, United States",31.106,-97.6475,130,-4.4,https://www.kltv.com/2026/04/14/i-knew-i-couldnt-get-ahold-them-camp-mystic-directors-recall-flooding-disaster-an-evidentiary-hearing/
20260415,"Dallas, Texas, United States",32.7831,-96.8067,130,-4.4,https://www.nbcdfw.com/entertainment/entertainment-news/taylor-frankie-paul-will-not-be-charged-in-fights-with-ex-partner/4010271/
20260414,"Houston, Texas, United States",29.7633,-95.3633,130,-4.4,https://www.houstoniamag.com/news-and-city-life/2026/04/only-in-houston-march-april-2026
20260414,"San Antonio, Texas, United States",29.4241,-98.4936,131,-5.8,https://redstate.com/sister-toldjah/2026/04/14/will-sheila-cherfilus-mccormick-be-the-next-member-of-congress-out-the-door-n2201270
20260414,"San Antonio, Texas, United States",29.4241,-98.4936,141,-6.5,https://paisano-online.com/52614/arts-life/little-shop-of-theater-students/
20260414,"Bexar County, Texas, United States",29.4502,-98.517,134,-5.8,https://www.ksat.com/news/local/2026/04/14/someone-is-getting-shot-man-accused-of-threatening-san-antonio-charter-school-sapd-says/
20260415,"Smith County, Texas, United States",32.3668,-95.2336,130,-4.4,https://www.kltv.com/2026/04/15/smith-county-commissioners-vote-authorize-around-28k-opioid-settlement/
20260414,"Michigan Technological University, Michigan, United States",47.1196,-88.5485,130,-4.4,https://greatlakesecho.org/2026/04/14/michigans-main-cause-of-wolf-mortality-people/
20260414,"Newaygo County, Michigan, United States",43.55,-85.8001,130,-4.4,https://www.fox17online.com/news/local-news/michigan/newaygo/record-setting-flooding-expected-along-muskegon-river
20260414,"Los Angeles, California, United States",34.0522,-118.244,138,-7.0,https://www.cadena3.com/noticia/mundo/las-escuelas-de-los-angeles-logran-acuerdo-y-evitan-una-huelga-masiva_540811
20260415,"Los Angeles, California, United States",34.0522,-118.244,130,-4.4,https://www.castanetkamloops.net/news/Entertainment/608879/-Mormon-Wives-star-Taylor-Frankie-Paul-will-not-be-charged-in-recent-fights-with-ex-partner
20260415,"Los Angeles, California, United States",34.0522,-118.244,143,-6.5,https://thebusinessjournal.com/los-angeles-schools-avoid-a-strike-as-a-last-minute-deal-is-reached-with-staff/
20260414,"Los Angeles, California, United States",34.0522,-118.244,143,-6.5,https://www.winnipegfreepress.com/world/2026/04/14/los-angeles-schools-avoid-a-strike-as-a-last-minute-deal-is-reached-with-staff
20260414,"Los Angeles, California, United States",34.0522,-118.244,138,-7.0,https://www.nbclosangeles.com/news/local/lausd-possible-strike/3875607/
20260415,"State Of Texas, Texas, United States",31.2504,-99.2506,130,-4.4,https://www.ktre.com/2026/04/14/i-knew-i-couldnt-get-ahold-them-camp-mystic-directors-recall-flooding-disaster-an-evidentiary-hearing/
20260414,"Great Lakes, Michigan, United States",45.6875,-84.4375,138,-7.0,https://bridgemi.com/michigan-environment-watch/as-floodwaters-rise-michigan-infrastructure-on-brink-dams-need-1b-in-repairs/
20260414,"Bronson Park, Michigan, United States",42.29,-85.5856,130,-4.4,https://secondwavemedia.com/voices-of-youth-commentary-new-developments-in-downtown-kalamazoo-garner-mixed-reactions/
20260414,"Houston, Texas, United States",29.7633,-95.3633,130,-4.4,https://www.aol.co.uk/articles/man-charged-plot-kill-open-064343622.html
20260414,"Shelby County, Texas, United States",31.8002,-94.1502,141,-6.5,https://kesq.com/news/national-world/cnn-national/2026/04/14/controversial-police-encounters-fast-facts-6/
20260414,"Michigan City, Indiana, United States",41.7075,-86.895,130,-4.4,https://www.fox32chicago.com/news/indiana-man-charged-after-motorcyclist-killed-crash
20260414,"Jonesport, Maine, United States",44.5329,-67.5983,130,-4.4,https://www.yahoo.com/news/articles/beals-voters-elect-tax-collector-185727785.html
20260414,"Cheboygan, Michigan, United States",45.647,-84.4745,130,-4.4,https://www.wxpr.org/wisconsin-news/2026-04-14/april-rains-and-severe-weather-brings-potential-dam-failure-road-closures-and-a-tornado-to-wisconsin
20260414,"Hope College, Michigan, United States",42.7881,-86.105,141,-6.5,https://www.9and10news.com/2026/04/14/excellence-in-education-summerfield-junior-senior-high-schools-lori-matthews/
20260414,"Texas, United States",31.106,-97.6475,140,-6.5,https://www.yahoo.com/news/articles/louisiana-might-eliminate-black-elected-163500833.html
20260414,"Michigan, United States",43.3504,-84.5603,141,-6.5,https://targetednews.com/pr_disp.php?pr_id=9575899
20260414,"Michigan, United States",43.3504,-84.5603,141,-6.5,https://www.wnem.com/2026/04/14/new-jobs-50m-investment-coming-saginaw-thomas-townships/
20260414,"Michigan, United States",43.3504,-84.5603,138,-7.0,https://bridgemi.com/michigan-environment-watch/as-floodwaters-rise-michigan-infrastructure-on-brink-dams-need-1b-in-repairs/
20260414,"Texas, United States",31.106,-97.6475,130,-4.4,https://www.foxnews.com/politics/gonzales-resigns-wake-renewed-expulsion-threat
20260415,"Texas, United States",31.106,-97.6475,131,-5.8,https://news4sanantonio.com/news/local/rep-tony-gonzales-resigns-amid-affair-scandal-allegations-of-sexual-misconduct
20260415,"Texas, United States",31.106,-97.6475,130,-4.4,https://www.kltv.com/2026/04/14/i-knew-i-couldnt-get-ahold-them-camp-mystic-directors-recall-flooding-disaster-an-evidentiary-hearing/
20260414,"Michigan, United States",43.3504,-84.5603,130,-4.4,https://globalnews.ca/news/11800548/brian-hooker-released-without-charges-lynette-hooker-remains-missing-bahamas/
20260414,"El Paso, Texas, United States",31.7587,-106.487,141,-6.5,https://www.yahoo.com/news/articles/el-paso-county-commissioners-approves-151118127.html
20260414,"Michigan, United States",43.3504,-84.5603,130,-4.4,https://freerepublic.com/tag/*/index?more=4374916
20260414,"Los Angeles, California, United States",34.0522,-118.244,144,-7.5,https://www.ibtimes.co.uk/lapd-shows-protect-ice-detention-centre-after-protesters-started-throwing-sex-toys-1791661
20260414,"Los Angeles, California, United States",34.0522,-118.244,141,-6.5,https://edsource.org/2026/lausd-career-technical-education/755119
20260414,"Los Angeles, California, United States",34.0522,-118.244,130,-4.4,https://www.ibtimes.co.uk/lapd-shows-protect-ice-detention-centre-after-protesters-started-throwing-sex-toys-1791661
20260414,"Los Angeles, California, United States",34.0522,-118.244,144,-7.5,https://www.ibtimes.co.uk/lapd-shows-protect-ice-detention-centre-after-protesters-started-throwing-sex-toys-1791661
20260415,"Los Angeles, California, United States",34.0522,-118.244,130,-4.4,https://www.castanetkamloops.net/news/Entertainment/608879/-Mormon-Wives-star-Taylor-Frankie-Paul-will-not-be-charged-in-recent-fights-with-ex-partner
20260414,"Antrim County, Michigan, United States",45.05,-85.1334,130,-4.4,https://www.salon.com/2026/04/14/inside-trumps-effort-to-take-over-the-midterms-partner/
20260414,"Michigan City, Indiana, United States",41.7075,-86.895,130,-4.4,https://www.fox32chicago.com/news/indiana-man-charged-after-motorcyclist-killed-crash
20260414,"Michigan, United States",43.3504,-84.5603,130,-4.4,https://www.renewableenergyworld.com/power-grid/smart-grids/michigan-regulators-to-utilities-incorporate-virtual-power-plants-or-else/
20260414,"Michigan, United States",43.3504,-84.5603,130,-4.4,https://freerepublic.com/tag/*/index?more=4374916
20260414,"Michigan, United States",43.3504,-84.5603,141,-6.5,https://timesofindia.indiatimes.com/world/us/she-was-ready-to-say-yes-joe-biden-wanted-someone-other-than-kamala-harris-for-us-vp-pick-in-2020-claims-report/articleshow/130268315.cms
20260414,"Michigan, United States",43.3504,-84.5603,141,-6.5,https://bridgemi.com/talent-education/antisemitism-islamophobia-claims-roil-u-m-board-of-regents-race/
20260414,"Michigan, United States",43.3504,-84.5603,141,-6.5,https://bridgemi.com/talent-education/antisemitism-islamophobia-claims-roil-u-m-board-of-regents-race/
20260414,"Portland, Oregon, United States",45.5235,-122.676,145,-7.5,https://www.dailymail.co.uk/news/article-15732195/French-woman-86-locked-ICE-moving-US-marry-long-lost-love.html
20260414,"Portland, Oregon, United States",45.5235,-122.676,145,-7.5,https://www.dailymail.co.uk/news/article-15732195/French-woman-86-locked-ICE-moving-US-marry-long-lost-love.html
20260407,"Texas, United States",31.106,-97.6475,130,-4.4,https://us.cnn.com/2026/04/14/politics/republicans-2026-trump-problem
20260415,"San Antonio, Texas, United States",29.4241,-98.4936,130,-4.4,https://www.sacurrent.com/news/san-antonio-news/san-antonio-business-lobby-gives-mayor-jones-lukewarm-reception-at-first-state-of-the-city-address/
20260415,"San Antonio, Texas, United States",29.4241,-98.4936,130,-4.4,https://www.kens5.com/article/weather/texas-san-antonio-severe-weather-radar-val-verde-edward-kinney-thunderstorm-watch-tuesday/273-08a14e40-410a-4a68-9307-722f7700c7be
20260414,"Shawnee, Texas, United States",33.819,-96.5558,141,-6.5,https://www.baptistmessenger.com/chapman-inducted-into-obu-walter-o-mason-jr-kingdom-diversity-hall-of-fame/
20260415,"Houston, Texas, United States",29.7633,-95.3633,130,-4.4,https://www.covnews.com/news/state/donald-trump-endorses-houston-gaines-in-race-for-district-10-seat/
20260415,"Houston, Texas, United States",29.7633,-95.3633,130,-4.4,https://www.covnews.com/news/state/donald-trump-endorses-houston-gaines-in-race-for-district-10-seat/
20260414,"San Antonio, Texas, United States",29.4241,-98.4936,130,-4.4,https://paisano-online.com/52682/news/new-rainbow-sidewalk-unveiled/
20260414,"Texas, United States",31.106,-97.6475,130,-4.4,https://www.click2houston.com/news/local/2026/04/14/magnolia-mayor-arrested-following-federal-lawsuit-and-texas-rangers-investigation/
20260414,"Texas, United States",31.106,-97.6475,130,-4.4,https://www.click2houston.com/news/local/2026/04/14/magnolia-mayor-arrested-following-federal-lawsuit-and-texas-rangers-investigation/
20260414,"Texas, United States",31.106,-97.6475,130,-4.4,https://www.click2houston.com/news/local/2026/04/14/magnolia-mayor-arrested-following-federal-lawsuit-and-texas-rangers-investigation/
20260414,"Texas, United States",31.106,-97.6475,130,-4.4,https://www.rtl.nl/nieuws/buitenland/artikel/5590384/aanvaller-woning-sam-altman-droeg-manifest-tegen-ai-bij-zich
20260414,"Texas, United States",31.106,-97.6475,130,-4.4,https://www.wafb.com/2026/04/14/new-world-screwworm-detected-about-90-miles-united-states/
20260414,"Texas, United States",31.106,-97.6475,130,-4.4,https://www.wafb.com/2026/04/14/new-world-screwworm-detected-about-90-miles-united-states/
20260414,"Texas, United States",31.106,-97.6475,130,-4.4,https://www.unionleader.com/news/politics/voters/trumps-voting-restrictions-bill-may-fail-but-parts-live-on-in-23-states/article_4877fe20-c7b0-542e-bbc6-b96ac0ceac2f.html
20260414,"Texas, United States",31.106,-97.6475,131,-5.8,https://www.houstonpublicmedia.org/articles/news/politics/2026/04/14/549037/republican-rep-tony-gonzales-of-south-texas-says-he-will-retire-after-bipartisan-calls-for-expulsion/
20260415,"Texas, United States",31.106,-97.6475,131,-5.8,https://news4sanantonio.com/news/local/rep-tony-gonzales-resigns-amid-affair-scandal-allegations-of-sexual-misconduct
20260401,"Corpus Christi, Texas, United States",27.8006,-97.3964,130,-4.4,https://www.kiiitv.com/article/news/local/traffic-signal-malfunctions-disrupt-intersections-corpus-christi-city-urges-caution/503-de95b541-c987-41f6-b246-48076c8af692
20260401,"Dallas, Texas, United States",32.7831,-96.8067,141,-6.5,https://www.adn.com/nation-world/2026/04/01/americans-have-little-appetite-for-sending-us-troops-to-iran-polls-show/
20260401,"Houston, Texas, United States",29.7633,-95.3633,141,-6.5,https://marcellusdrilling.com/2026/04/takeaways-and-key-insights-from-sp-globals-ceraweek-event/
20260401,"Missaukee County, Michigan, United States",44.3333,-85.1,141,-6.5,https://www.9and10news.com/2026/04/01/community-health-worker-named-missaukee-county-champion-for-children/
20260401,"Los Angeles, California, United States",34.0522,-118.244,130,-4.4,https://www.lbc.co.uk/article/fleetwood-macs-lindsey-buckingham-76-attacked-unknown-substance-in-horror-assaul-5HjdXBm_2/
20260401,"Los Angeles, California, United States",34.0522,-118.244,141,-6.5,https://www.liverpoolecho.co.uk/news/uk-world-news/paul-mccartney-takes-stage-after-33696827
20260401,"Mayport, Florida, United States",30.3933,-81.4306,138,-7.0,https://www.military.com/daily-news/2026/04/01/however-long-it-takes-uss-bush-gets-underway-iran-conflict-rages.html
20260401,"Ann Arbor, Michigan, United States",42.2709,-83.7263,130,-4.4,https://www.michigandaily.com/news/public-safety/recent-blue-bus-collision-sparks-discussion-about-umich-bus-system/
20260401,"Michigan, United States",43.3504,-84.5603,138,-7.0,https://www.wilx.com/2026/04/01/michigan-secretary-state-reacts-trump-order-restrict-mail-in-voting/
