1300175854	20260421000000	20260421133000	1	news.az	https://news.az/news/legal-opinion-in-austria-rules-headscarf-ban-for-schoolgirls-unconstitutional	1	-1	17	31	1	100	1109	-7.47126436781609		
1300278572	20260421133000	20260421133000	1	eng.kavkaz-uzel.eu	https://www.eng.kavkaz-uzel.eu/articles/74638	11	-1	2927	2904	0	40	6842	-5.98130841121495		
1300278573	20260421133000	20260421133000	1	eng.kavkaz-uzel.eu	https://www.eng.kavkaz-uzel.eu/articles/74638	25	-1	6918	6906	0	20	6842	-5.98130841121495		
1300225042	20260421070000	20260421133000	1	eng.kavkaz-uzel.eu	https://www.eng.kavkaz-uzel.eu/articles/74638	25	-1	6918	6996	0	20	6842	-5.98130841121495		
1300230432	20260421074500	20260421133000	1	eng.kavkaz-uzel.eu	https://www.eng.kavkaz-uzel.eu/articles/74638	3	-1	889	968	0	20	6842	-5.98130841121495		
1300278574	20260421133000	20260421133000	1	eng.kavkaz-uzel.eu	https://www.eng.kavkaz-uzel.eu/articles/74638	25	-1	6918	6945	1	60	6842	-5.98130841121495		
1300278575	20260421133000	20260421133000	1	eng.kavkaz-uzel.eu	https://www.eng.kavkaz-uzel.eu/articles/74638	25	-1	6918	6906	1	60	6842	-5.98130841121495		
1300278576	20260421133000	20260421133000	1	eng.kavkaz-uzel.eu	https://www.eng.kavkaz-uzel.eu/articles/74638	25	-1	6918	6974	1	60	6842	-5.98130841121495		
1300216134	20260421054500	20260421133000	1	dublinpeople.com	https://dublinpeople.com/news/dublin/articles/2026/04/21/boylan-eu-israel/	3	-1	335	321	1	70	2435	-1.29198966408269		
1300278577	20260421133000	20260421133000	1	dublinpeople.com	https://dublinpeople.com/news/dublin/articles/2026/04/21/boylan-eu-israel/	3	-1	335	321	0	10	2435	-1.29198966408269		
1300245665	20260421094500	20260421133000	1	bssnews.net	https://www.bssnews.net/news-flash/380062	3	-1	720	759	0	40	3097	-1.89075630252101		
1300278578	20260421133000	20260421133000	1	bssnews.net	https://www.bssnews.net/business/380071	3	-1	893	919	1	30	1352	7.64705882352941		
1300278579	20260421133000	20260421133000	1	di.se	https://www.di.se/lediga-jobb/regulatory-expert-aml-to-resurs-bank/	3	-1	920	898	1	50	4728	6.23229461756373		
1300218075	20260421060000	20260421133000	1	dailymaverick.co.za	https://www.dailymaverick.co.za/article/2026-04-21-leave-it-to-ramaphosa-says-masemola-of-his-future-amid-360m-tender-charges/	4	-1	888	833	1	10	5344	-3.82317801672641		
1300259278	20260421110000	20260421133000	1	dailymail.com	https://www.dailymail.com/money/electriccars/article-15751351/Volvo-fixed-10-fire-risk-EVs-two-months-safety-recall.html	15	-1	4683	4649	1	100	6722	-1.37812230835486		
1300278580	20260421133000	20260421133000	1	esmmagazine.com	https://www.esmmagazine.com/drinks/ahold-delhaize-names-wouter-poort-as-brand-president-of-gall-gall-310137	3	-1	354	344	1	100	1812	1.04166666666666		
1300239559	20260421090000	20260421133000	1	billboard.com	https://www.billboard.com/pro/bts-and-amazon-partner-for-tour-merch/	1	-1	173	134	1	50	1574	3.3457249070632		
1300214687	20260421053000	20260421133000	1	bozemandailychronicle.com	http://www.bozemandailychronicle.com/ap_news/business/apples-new-ceo-john-ternus-steps-into-the-spotlight-after-flying-under-the-radar-for/article_bfdc0e18-ae77-58d1-a76a-683172336577.html	2	-1	1082	1020	0	20	2220	0.78125		
